DATAFLOW,LAST UPDATE,freq,n_book,isced11,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-29,PC,TR,2022,29.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,AT,2022,34.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,BE,2022,29.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,BG,2022,31.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,CH,2022,31.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,CY,2022,32.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,CZ,2022,36.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,DK,2022,38.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,EA20,2022,37.1,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,EE,2022,41.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,EL,2022,45.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,ES,2022,47.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,EU27_2020,2022,37.0,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,FI,2022,33.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,FR,2022,36.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,HR,2022,33.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,HU,2022,44.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,IE,2022,32.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,IT,2022,20.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,LT,2022,41.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,LU,2022,51.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,LV,2022,32.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,ME,2022,32.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,MT,2022,45.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,NL,2022,36.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,NO,2022,35.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,PL,2022,31.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,PT,2022,49.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,RO,2022,48.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,RS,2022,41.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,SE,2022,37.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,SI,2022,37.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,SK,2022,43.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-44,PC,TR,2022,28.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,AT,2022,31.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,BE,2022,27.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,BG,2022,33.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,CH,2022,27.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,CY,2022,33.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,CZ,2022,33.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,DK,2022,36.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,EA20,2022,34.8,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,EE,2022,37.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,EL,2022,46.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,ES,2022,46.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,EU27_2020,2022,34.7,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,FI,2022,29.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,FR,2022,31.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,HR,2022,33.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,HU,2022,41.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,IE,2022,29.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,IT,2022,20.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,LT,2022,38.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,LU,2022,43.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,LV,2022,30.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,ME,2022,34.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,MT,2022,43.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,NL,2022,33.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,NO,2022,32.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,PL,2022,29.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,PT,2022,50.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,RO,2022,47.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,RS,2022,38.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,SE,2022,34.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,SI,2022,32.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,SK,2022,43.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y16-64,PC,TR,2022,28.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,AT,2022,31.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,BE,2022,27.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,BG,2022,33.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,CH,2022,27.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,CY,2022,33.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,CZ,2022,33.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,DK,2022,36.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,EA20,2022,34.8,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,EE,2022,37.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,EL,2022,46.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,ES,2022,46.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,EU27_2020,2022,34.7,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,FI,2022,29.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,FR,2022,31.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,HR,2022,33.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,HU,2022,41.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,IE,2022,29.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,IT,2022,20.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,LT,2022,38.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,LU,2022,43.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,LV,2022,30.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,ME,2022,34.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,MT,2022,43.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,NL,2022,33.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,NO,2022,32.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,PL,2022,29.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,PT,2022,50.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,RO,2022,47.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,RS,2022,37.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,SE,2022,34.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,SI,2022,32.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,SK,2022,43.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y20-64,PC,TR,2022,28.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,AT,2022,37.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,BE,2022,26.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,BG,2022,31.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,CH,2022,34.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,CY,2022,33.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,CZ,2022,28.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,DK,2022,44.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,EA20,2022,38.8,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,EE,2022,35.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,EL,2022,43.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,ES,2022,48.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,EU27_2020,2022,38.5,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,FI,2022,40.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,FR,2022,39.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,HR,2022,37.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,HU,2022,45.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,IE,2022,27.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,IT,2022,25.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,LT,2022,45.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,LU,2022,61.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,LV,2022,31.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,ME,2022,29.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,MT,2022,38.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,NL,2022,41.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,NO,2022,40.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,PL,2022,34.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,PT,2022,46.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,RO,2022,45.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,RS,2022,45.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,SE,2022,38.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,SI,2022,41.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,SK,2022,37.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-29,PC,TR,2022,29.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,AT,2022,36.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,BE,2022,32.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,BG,2022,34.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,CH,2022,33.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,CY,2022,36.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,CZ,2022,34.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,DK,2022,41.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,EA20,2022,39.6,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,EE,2022,42.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,EL,2022,44.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,ES,2022,52.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,EU27_2020,2022,38.9,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,FI,2022,36.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,FR,2022,40.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,HR,2022,36.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,HU,2022,46.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,IE,2022,32.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,IT,2022,22.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,LT,2022,42.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,LU,2022,53.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,LV,2022,33.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,ME,2022,34.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,MT,2022,47.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,NL,2022,40.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,NO,2022,38.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,PL,2022,32.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,PT,2022,50.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,RO,2022,44.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,RS,2022,40.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,SE,2022,35.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,SI,2022,38.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,SK,2022,40.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y25-34,PC,TR,2022,28.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,AT,2022,31.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,BE,2022,27.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,BG,2022,32.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,CH,2022,26.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,CY,2022,34.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,CZ,2022,35.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,DK,2022,35.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,EA20,2022,35.4,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,EE,2022,39.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,EL,2022,44.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,ES,2022,46.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,EU27_2020,2022,35.3,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,FI,2022,28.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,FR,2022,32.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,HR,2022,32.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,HU,2022,43.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,IE,2022,31.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,IT,2022,21.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,LT,2022,38.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,LU,2022,44.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,LV,2022,31.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,ME,2022,36.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,MT,2022,45.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,NL,2022,34.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,NO,2022,32.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,PL,2022,29.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,PT,2022,49.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,RO,2022,47.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,RS,2022,37.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,SE,2022,33.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,SI,2022,32.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,SK,2022,46.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y30-54,PC,TR,2022,28.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y35-44,PC,AT,2022,29.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y35-44,PC,BE,2022,27.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y35-44,PC,BG,2022,30.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y35-44,PC,CH,2022,27.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y35-44,PC,CY,2022,31.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y35-44,PC,CZ,2022,38.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y35-44,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,LT5,ED5-8,F,Y35-44,PC,DK,2022,35.5,
